aX,aY,aZ,gX,gY,gZ
0.162,-1.123,-0.057,59.998,-82.336,155.090
0.216,-0.964,0.204,73.486,-86.365,170.044
0.254,-0.831,0.496,77.698,-88.074,184.021
0.266,-0.640,0.659,68.665,-85.632,198.486
0.247,-0.380,0.649,55.786,-79.651,212.280
0.184,-0.093,0.565,42.908,-74.890,222.839
0.141,0.183,0.477,35.278,-72.693,228.821
0.106,0.400,0.406,34.546,-73.120,230.286
0.080,0.545,0.394,38.635,-76.294,228.882
0.066,0.722,0.499,40.710,-81.604,226.624
0.043,0.853,0.580,37.354,-86.914,224.854
-0.054,0.986,0.654,24.048,-92.407,224.121
-0.166,1.242,0.627,3.357,-96.924,224.670
-0.284,1.665,0.551,-18.188,-102.905,224.121
-0.341,2.181,0.589,-31.067,-111.389,217.163
-0.347,2.656,0.744,-38.269,-121.582,202.332
-0.311,2.976,0.952,-46.326,-129.944,180.664
-0.253,3.169,1.209,-59.692,-136.169,155.090
-0.219,3.390,1.454,-71.716,-138.855,128.540
-0.193,3.690,1.622,-79.468,-136.902,99.548
-0.182,3.993,1.742,-82.642,-132.019,64.575
-0.188,4.000,1.817,-83.801,-125.916,23.376
-0.237,4.000,1.782,-82.336,-118.042,-22.461
-0.332,4.000,1.672,-75.378,-110.718,-73.364
-0.440,4.000,1.659,-61.340,-106.018,-126.404
-0.575,3.770,1.728,-49.316,-102.722,-178.223
-0.754,3.300,1.744,-46.143,-98.389,-226.318
-0.939,2.818,1.726,-47.607,-93.994,-268.799
-1.125,2.379,1.718,-46.387,-90.576,-305.908
-1.308,1.954,1.682,-46.082,-87.097,-338.745
-1.492,1.564,1.633,-42.603,-83.435,-368.042
-1.663,1.216,1.606,-32.837,-79.651,-394.165
-1.838,0.814,1.577,-24.475,-76.172,-418.213
-1.979,0.395,1.534,-25.146,-72.815,-437.561
-2.105,0.006,1.479,-27.771,-70.190,-450.745
-2.138,-0.430,1.426,-37.659,-69.885,-457.458
-2.086,-0.961,1.448,-62.439,-73.242,-457.275
-2.012,-1.331,1.530,-91.187,-78.979,-447.815
-1.850,-1.539,1.527,-103.943,-82.031,-432.556
-1.744,-1.640,1.506,-99.243,-82.825,-416.321
-1.619,-1.641,1.406,-84.229,-81.909,-400.757
-1.497,-1.673,1.337,-68.176,-81.604,-385.864
-1.325,-1.910,1.334,-57.983,-82.886,-371.948
-1.078,-2.244,1.449,-55.298,-84.595,-354.675
-0.835,-2.591,1.616,-57.129,-84.717,-330.627
-0.551,-2.821,1.754,-61.890,-80.933,-298.462
-0.280,-2.916,1.863,-68.726,-73.792,-260.742
-0.066,-2.885,1.869,-72.876,-63.599,-221.191
0.069,-2.745,1.755,-70.374,-51.147,-182.434
0.136,-2.511,1.537,-57.434,-38.452,-147.644
0.156,-2.232,1.282,-38.147,-28.076,-117.981
0.174,-2.017,1.072,-17.334,-21.667,-93.933
0.184,-1.921,0.966,-2.258,-19.714,-73.059
0.193,-1.847,0.927,5.188,-20.142,-52.673
0.184,-1.698,0.937,9.216,-21.179,-32.349
0.199,-1.445,0.972,8.911,-22.400,-12.939
0.214,-1.165,1.023,6.531,-23.254,2.686
0.241,-0.922,1.089,4.761,-22.827,13.916
0.258,-0.750,1.167,4.395,-21.423,21.484
0.275,-0.668,1.234,3.906,-18.616,25.940
0.273,-0.587,1.265,3.601,-14.526,29.724
0.285,-0.500,1.209,3.540,-9.399,32.959
0.260,-0.441,1.136,4.578,-5.127,35.034
0.230,-0.358,1.032,4.028,-2.686,36.560
0.234,-0.229,0.893,4.211,-1.221,37.781
0.241,-0.133,0.831,6.042,-2.808,37.231
0.258,-0.108,0.865,7.446,-6.165,34.790
0.286,-0.135,0.975,7.202,-9.644,32.410
0.315,-0.190,1.102,4.944,-11.658,31.006
0.352,-0.244,1.186,3.967,-10.681,31.250
0.370,-0.259,1.218,5.737,-7.507,32.959

-0.062,0.448,2.336,-73.181,-198.364,-36.621
-0.110,0.298,2.613,-85.876,-191.650,-47.913
-0.120,0.075,2.966,-89.233,-183.533,-58.411
-0.119,-0.183,3.325,-82.397,-171.387,-67.017
-0.094,-0.495,3.678,-73.181,-155.457,-71.716
-0.071,-0.820,3.993,-68.787,-136.536,-71.106
-0.029,-1.115,4.000,-66.833,-114.624,-64.636
-0.008,-1.311,4.000,-61.035,-89.050,-53.467
0.008,-1.394,4.000,-46.448,-58.533,-39.551
-0.024,-1.495,4.000,-20.020,-25.940,-26.550
-0.049,-1.635,4.000,15.137,4.028,-13.000
-0.092,-1.672,4.000,52.551,34.546,2.747
-0.174,-1.626,4.000,86.487,67.932,21.851
-0.266,-1.533,4.000,107.971,101.135,42.786
-0.407,-1.381,4.000,118.103,135.376,64.758
-0.607,-1.094,4.000,115.784,173.462,86.609
-0.863,-0.752,4.000,100.464,214.661,106.140
-1.158,-0.464,4.000,78.247,254.822,119.446
-1.458,-0.238,3.879,58.289,291.931,125.854
-1.701,-0.097,3.237,45.654,322.266,127.014
-1.888,-0.040,2.702,38.757,343.811,124.268
-2.000,-0.025,2.280,34.058,358.032,119.934
-2.054,-0.009,1.965,33.081,367.737,115.417
-2.111,0.043,1.724,34.302,374.329,110.718
-2.143,0.071,1.344,37.598,380.737,105.103
-2.137,0.026,0.795,44.006,386.719,98.206
-2.067,-0.109,0.239,53.162,385.437,91.553
-1.974,-0.284,-0.211,62.195,374.451,87.280
-1.826,-0.445,-0.555,69.824,356.018,87.830
-1.682,-0.521,-0.751,73.914,331.909,92.896
-1.553,-0.450,-0.808,70.618,304.443,100.586
-1.424,-0.287,-0.934,62.134,279.541,107.544
-1.269,-0.103,-1.120,53.589,257.019,110.413
-1.147,0.030,-1.322,48.157,233.337,108.826
-0.998,0.118,-1.495,42.847,206.116,104.675
-0.859,0.167,-1.529,41.260,175.293,98.389
-0.705,0.171,-1.493,38.757,144.592,91.614
-0.568,0.072,-1.347,36.133,115.906,84.106
-0.450,-0.101,-1.114,33.386,90.210,78.003
-0.336,-0.278,-0.849,31.982,69.641,74.829
-0.255,-0.422,-0.613,31.494,54.504,76.050
-0.207,-0.494,-0.469,28.564,44.983,80.872
-0.190,-0.438,-0.483,23.804,39.856,87.891
-0.190,-0.293,-0.634,20.508,35.522,94.238
-0.175,-0.129,-0.758,21.667,27.466,96.863
-0.108,-0.110,-0.747,27.954,15.442,94.421
-0.046,-0.268,-0.608,38.391,2.625,89.783
0.033,-0.481,-0.458,49.622,-6.958,87.036
0.101,-0.653,-0.326,60.364,-13.977,88.867
0.158,-0.792,-0.220,70.862,-18.860,94.299
0.202,-0.918,-0.143,82.092,-22.156,102.539
0.203,-0.977,-0.116,93.689,-24.353,113.342
0.243,-0.934,-0.145,106.750,-26.245,125.793
0.265,-0.847,-0.165,116.272,-30.029,138.245
0.274,-0.749,-0.205,123.230,-35.217,149.719
0.268,-0.669,-0.209,129.272,-42.480,159.912
0.238,-0.589,-0.136,129.883,-52.063,170.227
0.229,-0.458,-0.016,125.000,-62.073,181.030
0.202,-0.328,0.096,115.112,-70.557,191.895
0.194,-0.229,0.129,96.863,-77.209,201.904
0.179,-0.165,0.127,73.547,-83.435,212.036
0.121,-0.115,0.148,53.650,-89.844,222.656
-0.011,-0.083,0.212,38.757,-96.497,233.765
-0.114,0.078,0.274,25.696,-102.783,246.094
-0.216,0.419,0.431,26.672,-107.971,256.775
-0.315,0.805,0.674,38.208,-112.305,262.878
-0.364,1.204,0.891,41.992,-115.051,264.954
-0.398,1.567,1.035,30.640,-116.028,264.343
-0.459,1.961,1.099,8.972,-115.723,260.620
-0.490,2.356,1.029,-13.062,-114.014,252.258
-0.486,2.734,0.943,-28.320,-113.403,238.892
-0.472,3.083,0.918,-34.241,-115.540,217.285
-0.447,3.392,0.898,-36.621,-118.896,189.148
-0.400,3.678,0.926,-42.480,-123.535,156.433
-0.391,3.883,0.975,-51.697,-128.723,120.605
-0.397,3.973,1.035,-62.622,-133.850,80.872
-0.320,3.981,1.088,-73.242,-138.550,38.696
-0.588,3.888,1.207,-87.402,-142.639,-3.052
-0.520,3.787,1.182,-87.280,-144.043,-45.593
-0.594,3.896,1.439,-84.595,-149.902,-85.999
-0.651,3.996,1.659,-76.721,-150.574,-129.456
-0.785,3.910,1.776,-68.665,-146.790,-177.795
-0.970,3.639,1.822,-57.678,-140.503,-229.858
-1.173,3.247,1.787,-45.715,-133.301,-280.945
-1.413,2.771,1.718,-37.415,-127.136,-328.735
-1.665,2.299,1.625,-36.133,-122.742,-370.667
-1.922,1.875,1.538,-42.175,-121.338,-405.151
-2.171,1.467,1.481,-51.758,-122.375,-434.570
-2.427,1.121,1.474,-62.866,-125.427,-458.740
-2.629,0.721,1.484,-76.233,-130.127,-479.126
-2.769,0.259,1.576,-96.375,-137.329,-494.690
-2.781,-0.395,1.786,-118.530,-146.790,-504.761
-2.685,-1.059,2.123,-142.761,-156.128,-505.554
-2.527,-1.614,2.352,-156.128,-158.264,-496.521
-2.311,-1.962,2.310,-152.710,-152.466,-477.783
-2.035,-2.005,2.186,-138.977,-144.714,-452.881
-1.748,-2.050,2.102,-117.920,-138.184,-427.734
-1.445,-2.244,2.202,-100.952,-133.057,-405.151
-1.115,-2.566,2.322,-89.600,-125.061,-380.493
-0.837,-2.823,2.355,-79.590,-112.488,-350.464
-0.520,-2.977,2.284,-71.472,-96.802,-313.721
-0.228,-3.042,2.218,-67.322,-82.214,-273.743
0.006,-3.086,2.174,-64.514,-68.481,-233.582
0.199,-3.025,2.031,-61.096,-53.467,-192.078
0.280,-2.773,1.771,-51.086,-38.147,-151.245
0.300,-2.383,1.474,-37.231,-25.818,-114.868
0.295,-1.993,1.244,-23.437,-18.311,-84.534
0.263,-1.675,1.085,-12.634,-15.198,-60.974
0.247,-1.403,0.984,-7.446,-14.709,-42.542
0.263,-1.197,0.939,-3.845,-16.174,-28.809
0.277,-1.061,0.977,-0.488,-18.433,-18.005
0.306,-0.944,1.066,1.160,-20.386,-8.972
0.354,-0.840,1.178,1.282,-20.142,-1.099
0.391,-0.773,1.270,-0.183,-17.822,5.798
0.413,-0.724,1.298,-1.587,-13.367,12.573
0.405,-0.650,1.273,-3.113,-7.996,19.836
0.396,-0.521,1.208,-5.249,-3.113,26.978
0.387,-0.383,1.130,-7.263,0.793,32.654
0.363,-0.272,1.061,-6.104,3.296,36.072

0.729,-0.398,1.754,77.820,-37.292,-32.227
0.765,-0.540,1.995,83.130,-33.875,-32.593
0.808,-0.679,2.240,89.050,-27.771,-30.640
0.854,-0.761,2.426,94.360,-17.883,-26.245
0.885,-0.762,2.511,99.365,-5.371,-19.714
0.881,-0.702,2.496,101.685,8.057,-12.695
0.855,-0.617,2.440,101.990,21.667,-5.981
0.809,-0.528,2.380,100.769,34.058,-1.038
0.758,-0.434,2.305,98.267,45.898,2.991
0.709,-0.339,2.225,97.168,57.556,6.042
0.667,-0.288,2.149,96.924,68.970,7.507
0.634,-0.299,2.093,95.337,79.468,7.935
0.605,-0.342,2.111,92.834,89.661,8.789
0.601,-0.419,2.251,89.111,100.220,10.986
0.571,-0.499,2.442,85.510,113.464,14.526
0.519,-0.501,2.532,83.984,131.775,20.264
0.391,-0.432,2.565,84.595,153.564,27.161
0.233,-0.314,2.487,86.914,177.368,33.386
0.062,-0.163,2.320,89.111,201.843,38.086
-0.093,-0.026,2.112,89.539,223.877,40.771
-0.256,0.023,1.852,86.670,243.347,41.199
-0.454,-0.004,1.464,75.378,259.888,40.833
-0.637,-0.067,0.870,57.434,274.048,40.161
-0.731,-0.162,0.119,41.626,282.471,38.391
-0.753,-0.206,-0.517,40.833,279.846,34.729
-0.737,-0.394,-1.064,57.983,266.418,29.419
-0.663,-0.558,-1.415,72.021,239.319,29.419
-0.584,-0.607,-1.458,84.717,203.552,33.752
-0.471,-0.599,-1.338,92.224,165.894,41.870
-0.381,-0.458,-1.010,71.899,129.333,54.871
-0.349,-0.253,-0.591,44.006,100.403,66.650
-0.316,-0.020,-0.469,10.620,83.923,74.341
-0.271,0.084,-0.686,-8.972,76.538,73.425
-0.257,0.036,-0.878,0.366,65.125,64.392
-0.232,-0.089,-0.908,19.287,47.546,54.260
-0.199,-0.215,-0.843,32.166,28.687,47.424
-0.185,-0.274,-0.776,35.583,11.719,44.922
-0.115,-0.301,-0.779,35.645,-2.808,44.373
-0.073,-0.508,-0.718,40.161,-17.761,42.175
-0.032,-0.862,-0.548,48.157,-33.997,40.833
-0.002,-1.222,-0.349,53.955,-47.363,45.532
0.026,-1.525,-0.247,55.481,-55.847,57.922
0.006,-1.771,-0.235,58.899,-61.340,75.867
-0.074,-1.830,-0.380,61.218,-66.162,98.511
-0.157,-1.782,-0.773,66.772,-71.350,121.948
-0.252,-1.666,-1.042,80.750,-85.754,142.944
-0.282,-1.415,-0.898,92.529,-111.450,163.574
-0.284,-1.280,-0.491,101.563,-136.963,180.298
-0.268,-1.304,-0.062,103.638,-154.846,195.251
-0.255,-1.333,0.353,92.773,-165.466,213.257
-0.256,-1.294,0.678,66.650,-169.434,235.779
-0.320,-1.116,0.785,33.691,-165.894,259.888
-0.317,-0.716,0.770,8.667,-159.485,283.813
-0.353,-0.157,0.841,-7.446,-154.175,303.284
-0.311,0.498,0.925,-15.930,-147.949,314.392
-0.229,1.106,1.149,-13.062,-141.113,314.880
-0.140,1.611,1.459,-7.812,-131.958,306.519
-0.077,1.954,1.612,-10.254,-118.103,292.419
-0.044,2.232,1.526,-17.090,-100.586,275.269
-0.040,2.424,1.269,-16.418,-84.167,253.906
-0.057,2.541,1.022,-15.198,-74.524,230.408
-0.109,2.666,0.859,-17.151,-72.388,205.017
-0.142,2.787,0.788,-19.409,-75.623,179.382
-0.216,2.919,0.811,-20.752,-81.909,153.259
-0.244,3.151,0.926,-25.085,-90.393,126.282
-0.227,3.506,1.196,-32.166,-99.548,97.717
-0.229,3.957,1.556,-46.143,-106.018,65.796
-0.212,4.000,1.973,-70.251,-107.605,29.602
-0.227,4.000,2.404,-85.815,-102.600,-16.663
-0.361,4.000,2.730,-91.003,-89.905,-79.590
-0.682,4.000,2.963,-91.309,-71.838,-159.790
-1.228,4.000,3.063,-90.881,-50.293,-254.883
-2.167,4.000,3.003,-87.952,-27.039,-359.985
-3.364,4.000,2.680,-78.491,-3.906,-467.957
-4.000,4.000,1.924,-67.078,16.907,-572.083
-4.000,3.535,1.086,-78.186,25.513,-661.438
-4.000,1.446,0.370,-121.521,12.268,-727.234
-4.000,-0.857,0.086,-195.129,-27.222,-760.681
-4.000,-3.179,0.450,-257.019,-87.463,-756.042
-4.000,-4.000,1.460,-277.649,-148.071,-711.670
-3.178,-4.000,2.709,-270.813,-184.998,-632.935
-1.743,-4.000,3.326,-240.784,-184.692,-534.241
-0.724,-4.000,3.271,-172.241,-156.982,-438.293
-0.008,-4.000,3.022,-108.337,-123.474,-352.173
0.387,-4.000,2.659,-67.566,-91.003,-276.001
0.537,-4.000,2.154,-49.438,-62.134,-206.360
0.531,-4.000,1.594,-49.744,-41.626,-141.296
0.457,-3.322,1.140,-59.021,-31.555,-84.900
0.382,-2.614,0.887,-63.843,-30.640,-41.443
0.328,-2.026,0.852,-59.692,-34.424,-11.841
0.312,-1.542,0.953,-47.363,-38.391,7.019
0.318,-1.152,1.093,-29.175,-39.612,18.188
0.342,-0.905,1.290,-8.850,-38.086,22.827
0.375,-0.737,1.542,7.446,-33.630,24.170
0.391,-0.569,1.668,18.433,-24.658,25.146
0.407,-0.391,1.621,22.949,-12.634,25.818
0.397,-0.239,1.526,18.494,-2.563,26.306
0.377,-0.131,1.409,6.287,5.066,25.757
0.348,-0.061,1.268,-5.066,11.169,23.743
0.323,-0.036,1.089,-12.329,15.625,20.508
0.285,-0.059,0.948,-14.893,17.090,16.357
0.286,-0.089,0.835,-16.235,15.381,12.451
0.296,-0.128,0.740,-15.625,12.451,9.521
0.321,-0.158,0.713,-11.780,7.996,7.385
0.365,-0.179,0.772,-4.211,2.686,5.493
0.415,-0.221,0.875,2.380,-1.038,4.578
0.455,-0.264,0.996,5.798,-3.296,5.676
0.478,-0.248,1.085,4.333,-3.479,8.545
0.479,-0.179,1.095,1.526,-1.648,11.963
0.473,-0.101,1.016,0.610,1.038,13.855
0.451,-0.054,0.925,2.258,2.502,13.855
0.438,-0.031,0.848,5.310,2.380,12.634
0.432,-0.012,0.813,6.653,0.671,11.353
0.434,0.021,0.817,6.104,-1.892,9.888
0.466,0.073,0.876,7.690,-4.517,8.423
0.490,0.071,0.983,9.216,-6.165,5.981
0.514,0.022,1.099,10.010,-6.165,3.052
0.513,-0.023,1.179,7.690,-4.272,1.648
0.505,-0.010,1.122,3.906,0.061,1.587

0.784,-0.561,1.872,47.119,-41.382,-20.142
0.861,-0.678,2.226,55.359,-36.438,-19.958
0.939,-0.788,2.500,64.819,-25.635,-18.311
1.020,-0.962,2.784,76.782,-11.047,-15.991
1.092,-1.137,3.044,88.928,6.592,-10.925
1.091,-1.225,3.246,98.389,28.625,-2.258
1.082,-1.140,3.357,103.516,54.688,9.155
0.999,-0.983,3.375,109.985,83.618,20.325
0.891,-0.779,3.272,119.995,113.892,28.442
0.746,-0.600,3.129,132.996,142.761,33.691
0.597,-0.519,2.986,140.381,169.739,37.415
0.398,-0.481,2.715,131.531,195.557,41.809
0.257,-0.474,2.212,108.826,220.337,47.058
0.147,-0.518,1.852,95.703,237.366,50.537
0.028,-0.575,1.686,95.520,246.521,53.162
-0.076,-0.565,1.533,95.459,253.967,58.899
-0.165,-0.419,1.345,89.722,261.780,66.833
-0.273,-0.225,1.131,80.139,266.907,73.669
-0.363,-0.072,0.800,63.721,271.362,77.576
-0.336,-0.036,0.445,49.622,273.376,76.599
-0.433,-0.142,0.144,50.293,269.775,70.740
-0.396,-0.251,-0.079,55.054,259.888,67.200
-0.365,-0.279,-0.215,57.129,246.033,67.444
-0.354,-0.248,-0.343,50.232,231.567,70.129
-0.364,-0.131,-0.579,32.288,217.896,73.425
-0.324,-0.033,-0.986,23.315,204.529,72.144
-0.276,0.045,-1.325,29.968,185.059,65.002
-0.235,-0.042,-1.601,50.232,156.799,54.260
-0.191,-0.141,-1.644,57.129,121.033,47.485
-0.151,-0.344,-1.577,63.660,83.679,42.725
-0.123,-0.416,-1.312,60.486,46.265,44.312
-0.067,-0.318,-0.968,48.950,15.625,50.842
-0.041,-0.105,-0.608,36.255,-7.507,56.885
-0.004,0.148,-0.313,24.658,-23.499,59.570
0.061,0.299,-0.099,20.142,-33.264,56.274
0.105,0.265,0.149,22.095,-40.466,46.692
0.129,0.069,0.371,27.893,-43.335,35.217
0.184,-0.163,0.477,34.058,-40.161,27.039
0.243,-0.456,0.522,48.950,-34.973,21.667
0.295,-0.725,0.585,69.580,-29.785,20.142
0.366,-1.023,0.637,92.285,-23.865,22.949
0.384,-1.365,0.630,115.417,-16.663,29.175
0.376,-1.782,0.467,141.418,-8.362,39.551
0.358,-2.239,0.133,173.035,-1.953,54.626
0.239,-2.661,-0.312,200.073,-1.587,78.674
0.054,-2.886,-0.738,212.402,-10.742,112.854
-0.171,-2.837,-1.028,214.783,-30.762,154.419
-0.415,-2.466,-1.051,214.233,-59.448,197.937
-0.587,-1.923,-0.775,214.722,-91.431,235.657
-0.697,-1.488,-0.360,209.473,-119.385,263.794
-0.743,-1.130,0.024,188.721,-139.160,287.170
-0.762,-0.716,0.273,150.146,-150.635,310.486
-0.856,-0.261,0.227,111.023,-152.893,330.505
-0.887,0.312,0.095,92.834,-153.564,341.492
-0.804,0.973,0.169,96.375,-159.363,342.896
-0.700,1.522,0.506,102.783,-167.664,334.717
-0.511,1.998,0.825,91.675,-171.326,321.533
-0.328,2.465,1.038,58.289,-169.006,307.129
-0.204,2.809,1.071,20.874,-161.926,289.490
-0.164,3.142,1.087,-10.132,-154.724,267.639
-0.116,3.505,1.171,-28.931,-148.743,242.310
-0.076,3.923,1.377,-41.138,-143.860,211.975
-0.034,4.000,1.661,-47.546,-137.329,175.659
0.040,4.000,2.106,-49.683,-128.723,133.545
0.086,4.000,2.639,-55.542,-115.540,84.045
0.042,4.000,2.962,-75.562,-94.482,22.522
-0.211,4.000,2.879,-101.501,-66.345,-54.932
-0.609,4.000,2.689,-119.446,-40.039,-148.499
-1.263,4.000,2.660,-140.320,-23.254,-249.878
-2.299,4.000,2.781,-173.279,-14.038,-355.530
-3.735,4.000,2.819,-214.111,-7.141,-466.919
-4.000,4.000,2.603,-247.498,-4.944,-582.703
-4.000,4.000,2.172,-257.751,-9.094,-694.946
-4.000,2.714,1.990,-267.395,-27.405,-786.865
-4.000,-0.042,2.142,-275.513,-57.007,-850.647
-4.000,-3.003,2.738,-271.240,-86.731,-874.756
-4.000,-4.000,3.103,-225.647,-96.924,-850.830
-4.000,-4.000,2.996,-151.001,-80.994,-776.978
-2.534,-4.000,2.646,-135.010,-55.542,-666.016
-1.381,-4.000,1.876,-135.315,-31.860,-557.434
-0.667,-4.000,1.226,-103.699,-19.958,-456.177
-0.013,-4.000,0.815,-104.126,-19.897,-342.407
0.312,-4.000,0.602,-117.859,-26.733,-229.858
0.417,-4.000,0.633,-129.395,-36.011,-137.085
0.415,-4.000,0.680,-128.906,-41.626,-67.566
0.357,-3.467,0.684,-119.202,-43.518,-15.747
0.241,-2.515,0.739,-105.652,-45.166,20.569
0.267,-1.622,0.888,-86.609,-46.509,42.358
0.283,-0.867,1.132,-66.345,-46.692,51.270
0.335,-0.321,1.331,-50.049,-42.542,48.767
0.386,-0.060,1.470,-38.940,-35.034,38.513
0.428,-0.014,1.545,-33.813,-25.452,24.963
0.467,-0.093,1.506,-33.386,-14.771,12.512
0.492,-0.226,1.364,-34.302,-4.211,3.296
0.514,-0.381,1.173,-34.546,3.784,-1.648
0.544,-0.481,1.013,-34.119,8.179,-3.235
0.560,-0.563,0.921,-32.471,9.583,-2.808
0.574,-0.625,0.845,-29.907,9.644,-1.465
0.594,-0.654,0.794,-26.550,8.789,0.854
0.611,-0.646,0.771,-22.217,7.568,4.517
0.622,-0.590,0.753,-16.541,6.226,8.423
0.621,-0.528,0.727,-11.292,4.944,11.353
0.617,-0.494,0.700,-6.226,3.601,13.123
0.611,-0.441,0.699,-2.563,1.648,14.587
0.605,-0.350,0.736,-0.366,-0.305,15.991
0.605,-0.262,0.771,-1.282,-1.831,16.479
0.601,-0.202,0.786,-2.930,-2.258,15.503
0.597,-0.149,0.780,-4.272,-2.319,13.550
0.592,-0.054,0.776,-2.930,-2.014,10.986
0.590,0.005,0.764,-0.732,-1.648,6.775
0.593,-0.022,0.738,0.183,-1.465,1.160
0.590,-0.144,0.704,1.038,-1.282,-4.089
0.599,-0.295,0.697,4.395,-1.709,-8.118
0.604,-0.411,0.720,3.784,-2.991,-9.094
0.615,-0.445,0.749,1.221,-3.967,-7.446
0.625,-0.438,0.770,-0.305,-4.395,-4.822
0.643,-0.418,0.804,-0.732,-4.211,-2.991
0.666,-0.405,0.836,-1.038,-3.235,-1.770
0.667,-0.425,0.846,-0.305,-1.343,-1.099

0.834,-0.678,1.582,38.635,-76.416,-44.128
0.875,-0.887,1.879,30.518,-73.181,-43.457
0.950,-1.083,2.223,21.912,-67.322,-40.344
1.062,-1.359,2.728,15.930,-58.777,-34.729
1.140,-1.741,3.528,9.277,-46.692,-26.001
1.192,-2.087,4.000,10.498,-22.949,-12.024
1.200,-2.234,4.000,28.870,16.418,6.470
1.087,-2.142,4.000,59.448,65.613,28.442
0.873,-1.921,4.000,91.187,117.493,50.598
0.585,-1.611,4.000,118.408,168.030,71.228
0.250,-1.260,4.000,138.306,215.454,88.623
-0.074,-0.958,4.000,152.954,255.432,102.722
-0.368,-0.715,4.000,160.217,289.246,114.014
-0.670,-0.475,3.913,158.875,320.435,123.596
-0.979,-0.172,3.538,148.376,351.318,131.409
-1.264,0.101,2.888,131.592,380.676,135.193
-1.555,0.264,2.021,107.239,403.748,134.094
-1.782,0.380,0.981,83.374,418.091,128.723
-1.937,0.424,-0.171,74.951,422.241,118.774
-1.762,0.474,-1.321,94.971,410.706,104.370
-1.595,0.560,-2.045,115.173,378.174,90.454
-1.301,0.547,-2.728,123.962,331.970,76.233
-1.034,0.405,-3.177,126.892,275.330,63.293
-0.826,0.336,-3.183,106.628,206.116,57.739
-0.651,0.310,-2.915,75.256,138.489,54.932
-0.525,0.293,-2.652,42.358,82.947,52.551
-0.428,0.328,-2.408,8.606,36.499,50.171
-0.350,0.420,-2.121,-23.926,-3.601,47.363
-0.266,0.461,-1.699,-47.424,-38.513,40.894
-0.195,0.423,-1.146,-56.458,-66.467,30.396
-0.085,0.303,-0.526,-52.856,-84.412,17.334
0.004,0.087,0.032,-41.870,-89.905,4.333
0.089,-0.156,0.453,-28.870,-84.106,-5.371
0.160,-0.398,0.681,-15.869,-69.885,-11.230
0.212,-0.649,0.750,-6.409,-51.758,-12.695
0.217,-0.912,0.672,2.747,-32.837,-10.254
0.189,-1.131,0.441,15.686,-15.686,-4.700
0.151,-1.265,0.164,30.518,-3.967,3.906
0.115,-1.299,-0.076,38.025,0.977,16.663
0.084,-1.260,-0.271,36.987,0.427,31.372
0.073,-1.185,-0.472,34.302,-3.357,45.044
0.077,-1.208,-0.714,33.875,-9.033,56.641
0.057,-1.330,-0.885,38.086,-19.531,66.528
0.030,-1.470,-0.956,43.884,-33.752,77.942
0.025,-1.607,-1.026,51.453,-49.072,91.553
0.014,-1.706,-1.045,59.387,-66.345,107.971
0.016,-1.747,-0.931,62.439,-85.388,127.380
0.041,-1.751,-0.698,59.570,-103.821,149.536
0.029,-1.707,-0.467,49.927,-117.798,174.622
-0.026,-1.621,-0.338,36.072,-126.038,201.416
-0.129,-1.400,-0.276,23.437,-131.653,228.455
-0.212,-1.063,-0.235,19.348,-136.414,252.258
-0.275,-0.847,-0.109,26.184,-141.968,269.226
-0.343,-0.754,0.042,38.757,-147.034,281.738
-0.415,-0.564,0.285,52.612,-151.917,294.922
-0.550,-0.210,0.598,63.477,-155.579,310.242
-0.573,0.318,0.832,62.012,-156.677,325.134
-0.612,1.006,1.075,45.654,-156.067,337.036
-0.674,1.683,1.230,22.095,-152.344,342.529
-0.662,2.401,1.307,3.174,-145.508,338.501
-0.663,3.073,1.329,-4.395,-138.916,323.914
-0.631,3.624,1.361,-6.409,-134.460,298.645
-0.516,4.000,1.376,-10.376,-131.897,265.076
-0.478,4.000,1.436,-21.057,-131.104,227.112
-0.421,4.000,1.487,-38.330,-130.676,182.495
-0.388,4.000,1.601,-52.795,-130.737,133.301
-0.377,4.000,1.851,-58.960,-130.737,82.397
-0.366,4.000,2.116,-63.843,-127.441,31.250
-0.354,4.000,2.385,-80.505,-120.789,-16.724
-0.364,4.000,2.576,-103.821,-110.107,-65.369
-0.483,4.000,2.692,-121.277,-95.642,-119.507
-0.666,4.000,2.716,-129.028,-79.468,-180.359
-0.932,4.000,2.716,-136.902,-63.538,-243.408
-1.302,4.000,2.683,-147.278,-48.706,-304.993
-1.747,4.000,2.580,-157.837,-35.217,-363.586
-2.323,3.766,2.386,-163.879,-23.804,-419.373
-2.937,3.323,2.077,-157.715,-14.954,-476.196
-3.570,2.654,1.753,-143.677,-10.986,-532.043
-3.998,1.649,1.512,-139.709,-13.733,-582.947
-4.000,0.471,1.286,-159.607,-24.353,-619.080
-4.000,-0.713,1.228,-196.594,-43.579,-635.437
-4.000,-1.957,1.448,-231.445,-71.167,-633.972
-3.578,-3.210,1.967,-249.084,-98.328,-614.868
-2.720,-4.000,2.499,-240.173,-112.305,-575.684
-1.757,-4.000,2.831,-210.510,-107.910,-519.043
-1.011,-4.000,2.750,-169.922,-87.524,-452.332
-0.438,-4.000,2.270,-130.981,-60.059,-381.714
-0.136,-4.000,1.671,-110.291,-38.635,-311.951
0.022,-4.000,1.062,-110.840,-28.137,-246.399
